44.311	44.311	M30B3
44.686	44.686	M30B4
45.061	45.061	M31B1
45.436	45.436	M31B2
45.811	45.811	M31B3
46.186	46.186	M31B4
46.561	46.561	M32B1
46.936	46.936	M32B2
47.311	47.311	M32B3
47.686	47.686	M32B4
48.061	48.061	M33B1
48.436	48.436	M33B2
48.811	48.811	M33B3
49.186	49.186	M33B4
49.561	49.561	M34B1
49.936	49.936	M34B2
50.311	50.311	M34B3
50.686	50.686	M34B4
51.061	51.061	M35B1
51.436	51.436	M35B2
51.811	51.811	M35B3
52.186	52.186	M35B4
52.561	52.561	M36B1
52.936	52.936	M36B2
53.311	53.311	M36B3
53.686	53.686	M36B4
54.061	54.061	M37B1
54.436	54.436	M37B2
54.811	54.811	M37B3
55.186	55.186	M37B4
55.561	55.561	M38B1
55.936	55.936	M38B2
56.311	56.311	M38B3
56.686	56.686	M38B4
57.061	57.061	M39B1
57.436	57.436	M39B2
57.811	57.811	M39B3
58.186	58.186	M39B4
58.561	58.561	M40B1
58.936	58.936	M40B2
59.311	59.311	M40B3
59.686	59.686	M40B4
60.061	60.061	M41B1
60.436	60.436	M41B2
60.811	60.811	M41B3
61.186	61.186	M41B4
61.561	61.561	M42B1
61.936	61.936	M42B2
62.311	62.311	M42B3
62.686	62.686	M42B4
63.061	63.061	M43B1
63.436	63.436	M43B2
63.811	63.811	M43B3
64.186	64.186	M43B4
64.561	64.561	M44B1
64.936	64.936	M44B2
65.311	65.311	M44B3
65.686	65.686	M44B4
66.061	66.061	M45B1
66.436	66.436	M45B2
66.811	66.811	M45B3
67.186	67.186	M45B4
67.561	67.561	M46B1
67.936	67.936	M46B2
68.311	68.311	M46B3
68.686	68.686	M46B4
69.061	69.061	M47B1
69.436	69.436	M47B2
69.811	69.811	M47B3
70.186	70.186	M47B4
70.561	70.561	M48B1
70.936	70.936	M48B2
71.311	71.311	M48B3
71.686	71.686	M48B4
72.061	72.061	M49B1
72.436	72.436	M49B2
72.811	72.811	M49B3
73.186	73.186	M49B4
73.561	73.561	M50B1
73.936	73.936	M50B2
74.311	74.311	M50B3
74.686	74.686	M50B4
75.061	75.061	M51B1
75.436	75.436	M51B2
75.811	75.811	M51B3
76.186	76.186	M51B4
76.561	76.561	M52B1
76.936	76.936	M52B2
77.311	77.311	M52B3
77.686	77.686	M52B4
78.061	78.061	M53B1
78.436	78.436	M53B2
78.811	78.811	M53B3
79.186	79.186	M53B4
79.561	79.561	M54B1
79.936	79.936	M54B2
80.311	80.311	M54B3
80.686	80.686	M54B4
81.061	81.061	M55B1
81.436	81.436	M55B2
81.811	81.811	M55B3
82.186	82.186	M55B4
82.561	82.561	M56B1
82.936	82.936	M56B2
83.311	83.311	M56B3
83.686	83.686	M56B4
84.061	84.061	M57B1
84.436	84.436	M57B2
84.811	84.811	M57B3
85.186	85.186	M57B4
85.561	85.561	M58B1
85.936	85.936	M58B2
86.311	86.311	M58B3
86.686	86.686	M58B4
87.061	87.061	M59B1
87.436	87.436	M59B2
87.811	87.811	M59B3
88.186	88.186	M59B4
88.561	88.561	M60B1
88.936	88.936	M60B2
89.311	89.311	M60B3
89.686	89.686	M60B4
90.061	90.061	M61B1
90.436	90.436	M61B2
90.811	90.811	M61B3
91.186	91.186	M61B4
91.561	91.561	M62B1
91.936	91.936	M62B2
92.311	92.311	M62B3
92.686	92.686	M62B4
93.061	93.061	M63B1
93.436	93.436	M63B2
93.811	93.811	M63B3
94.186	94.186	M63B4
94.561	94.561	M64B1
94.936	94.936	M64B2
95.311	95.311	M64B3
95.686	95.686	M64B4
96.061	96.061	M65B1
96.436	96.436	M65B2
96.811	96.811	M65B3
97.186	97.186	M65B4
97.561	97.561	M66B1
97.936	97.936	M66B2
98.311	98.311	M66B3
98.686	98.686	M66B4
99.061	99.061	M67B1
99.436	99.436	M67B2
99.811	99.811	M67B3
100.186	100.186	M67B4
100.561	100.561	M68B1
100.936	100.936	M68B2
101.311	101.311	M68B3
101.686	101.686	M68B4
102.061	102.061	M69B1
102.436	102.436	M69B2
102.811	102.811	M69B3
103.186	103.186	M69B4
103.561	103.561	M70B1
103.936	103.936	M70B2
104.311	104.311	M70B3
104.686	104.686	M70B4
105.061	105.061	M71B1
105.436	105.436	M71B2
105.811	105.811	M71B3
106.186	106.186	M71B4
106.561	106.561	M72B1
106.936	106.936	M72B2
107.311	107.311	M72B3
107.686	107.686	M72B4
108.061	108.061	M73B1
108.436	108.436	M73B2
108.811	108.811	M73B3
109.186	109.186	M73B4
109.561	109.561	M74B1
109.936	109.936	M74B2
110.311	110.311	M74B3
110.686	110.686	M74B4
111.061	111.061	M75B1
111.436	111.436	M75B2
111.811	111.811	M75B3
112.186	112.186	M75B4
112.561	112.561	M76B1
112.936	112.936	M76B2
113.311	113.311	M76B3
113.686	113.686	M76B4
114.061	114.061	M77B1
114.436	114.436	M77B2
114.811	114.811	M77B3
115.186	115.186	M77B4
115.561	115.561	M78B1
115.936	115.936	M78B2
116.311	116.311	M78B3
116.686	116.686	M78B4
117.061	117.061	M79B1
117.436	117.436	M79B2
117.811	117.811	M79B3
118.186	118.186	M79B4
118.561	118.561	M80B1
118.936	118.936	M80B2
119.311	119.311	M80B3
119.686	119.686	M80B4
120.061	120.061	M81B1
120.436	120.436	M81B2
120.811	120.811	M81B3
121.186	121.186	M81B4
121.561	121.561	M82B1
121.936	121.936	M82B2
122.311	122.311	M82B3
122.686	122.686	M82B4
123.061	123.061	M83B1
123.436	123.436	M83B2
123.811	123.811	M83B3
124.186	124.186	M83B4
124.561	124.561	M84B1
124.936	124.936	M84B2
125.311	125.311	M84B3
125.686	125.686	M84B4
126.061	126.061	M85B1
126.436	126.436	M85B2
126.811	126.811	M85B3
127.186	127.186	M85B4
127.561	127.561	M86B1
127.936	127.936	M86B2
128.311	128.311	M86B3
128.686	128.686	M86B4
129.061	129.061	M87B1
129.436	129.436	M87B2
129.811	129.811	M87B3
130.186	130.186	M87B4
130.561	130.561	M88B1
130.936	130.936	M88B2
131.311	131.311	M88B3
131.686	131.686	M88B4
132.061	132.061	M89B1
132.436	132.436	M89B2
132.811	132.811	M89B3
133.186	133.186	M89B4
133.561	133.561	M90B1
133.936	133.936	M90B2
134.311	134.311	M90B3
134.686	134.686	M90B4
135.061	135.061	M91B1
135.436	135.436	M91B2
135.811	135.811	M91B3
136.186	136.186	M91B4
136.561	136.561	M92B1
136.936	136.936	M92B2
137.311	137.311	M92B3
137.686	137.686	M92B4
138.061	138.061	M93B1
138.436	138.436	M93B2
138.811	138.811	M93B3
139.186	139.186	M93B4
139.561	139.561	M94B1
139.936	139.936	M94B2
140.311	140.311	M94B3
140.686	140.686	M94B4
141.061	141.061	M95B1
141.436	141.436	M95B2
141.811	141.811	M95B3
142.186	142.186	M95B4
142.561	142.561	M96B1
142.936	142.936	M96B2
143.311	143.311	M96B3
143.686	143.686	M96B4
144.061	144.061	M97B1
144.436	144.436	M97B2
144.811	144.811	M97B3
145.186	145.186	M97B4
145.561	145.561	M98B1
145.936	145.936	M98B2
146.311	146.311	M98B3
146.686	146.686	M98B4
147.061	147.061	M99B1
147.436	147.436	M99B2
147.811	147.811	M99B3
148.186	148.186	M99B4
148.561	148.561	M100B1
148.936	148.936	M100B2
149.311	149.311	M100B3
149.686	149.686	M100B4
150.061	150.061	M101B1
150.436	150.436	M101B2
150.811	150.811	M101B3
151.186	151.186	M101B4
151.561	151.561	M102B1
151.936	151.936	M102B2
152.311	152.311	M102B3
152.686	152.686	M102B4
153.061	153.061	M103B1
153.436	153.436	M103B2
153.811	153.811	M103B3
154.186	154.186	M103B4
154.561	154.561	M104B1
154.936	154.936	M104B2
155.311	155.311	M104B3
155.686	155.686	M104B4
156.061	156.061	M105B1
156.436	156.436	M105B2
156.811	156.811	M105B3
157.186	157.186	M105B4
157.561	157.561	M106B1
157.936	157.936	M106B2
158.311	158.311	M106B3
158.686	158.686	M106B4
159.061	159.061	M107B1
159.436	159.436	M107B2
159.811	159.811	M107B3
160.186	160.186	M107B4
160.561	160.561	M108B1
160.936	160.936	M108B2
161.311	161.311	M108B3
161.686	161.686	M108B4
162.061	162.061	M109B1
162.436	162.436	M109B2
162.811	162.811	M109B3
163.186	163.186	M109B4
163.561	163.561	M110B1
163.936	163.936	M110B2
164.311	164.311	M110B3
164.686	164.686	M110B4
165.061	165.061	M111B1
165.436	165.436	M111B2
165.811	165.811	M111B3
166.186	166.186	M111B4
166.561	166.561	M112B1
166.936	166.936	M112B2
167.311	167.311	M112B3
167.686	167.686	M112B4
168.061	168.061	M113B1
168.436	168.436	M113B2
168.811	168.811	M113B3
169.186	169.186	M113B4
169.561	169.561	M114B1
169.936	169.936	M114B2
170.311	170.311	M114B3
170.686	170.686	M114B4
171.061	171.061	M115B1
171.436	171.436	M115B2
171.811	171.811	M115B3
172.186	172.186	M115B4
172.561	172.561	M116B1
172.936	172.936	M116B2
173.311	173.311	M116B3
173.686	173.686	M116B4
174.061	174.061	M117B1
174.436	174.436	M117B2
174.811	174.811	M117B3
175.186	175.186	M117B4
175.561	175.561	M118B1
175.936	175.936	M118B2
176.311	176.311	M118B3
176.686	176.686	M118B4
177.061	177.061	M119B1
177.436	177.436	M119B2
177.811	177.811	M119B3
178.186	178.186	M119B4
178.561	178.561	M120B1
178.936	178.936	M120B2
179.311	179.311	M120B3
179.686	179.686	M120B4
180.061	180.061	M121B1
180.436	180.436	M121B2
180.811	180.811	M121B3
181.186	181.186	M121B4
181.561	181.561	M122B1
181.936	181.936	M122B2
182.311	182.311	M122B3
182.686	182.686	M122B4
183.061	183.061	M123B1
183.436	183.436	M123B2
183.811	183.811	M123B3
184.186	184.186	M123B4
184.561	184.561	M124B1
184.936	184.936	M124B2
185.311	185.311	M124B3
185.686	185.686	M124B4
186.061	186.061	M125B1
186.436	186.436	M125B2
186.811	186.811	M125B3
187.186	187.186	M125B4
187.561	187.561	M126B1
187.936	187.936	M126B2
188.311	188.311	M126B3
188.686	188.686	M126B4
189.061	189.061	M127B1
189.436	189.436	M127B2
189.811	189.811	M127B3
190.186	190.186	M127B4
190.561	190.561	M128B1
190.936	190.936	M128B2
191.311	191.311	M128B3
191.686	191.686	M128B4
192.061	192.061	M129B1
192.436	192.436	M129B2
192.811	192.811	M129B3
193.186	193.186	M129B4
193.561	193.561	M130B1
193.936	193.936	M130B2
194.311	194.311	M130B3
194.686	194.686	M130B4
195.061	195.061	M131B1
195.436	195.436	M131B2
195.811	195.811	M131B3
196.186	196.186	M131B4
196.561	196.561	M132B1
196.936	196.936	M132B2
197.311	197.311	M132B3
197.686	197.686	M132B4
198.061	198.061	M133B1
198.436	198.436	M133B2
198.811	198.811	M133B3
199.186	199.186	M133B4
199.561	199.561	M134B1
199.936	199.936	M134B2
200.311	200.311	M134B3
200.686	200.686	M134B4
201.061	201.061	M135B1
201.436	201.436	M135B2
201.811	201.811	M135B3
202.186	202.186	M135B4
202.561	202.561	M136B1
202.936	202.936	M136B2
203.311	203.311	M136B3
203.686	203.686	M136B4
204.061	204.061	M137B1
204.436	204.436	M137B2
204.811	204.811	M137B3
205.186	205.186	M137B4
205.561	205.561	M138B1
205.936	205.936	M138B2
206.311	206.311	M138B3
206.686	206.686	M138B4
207.061	207.061	M139B1
207.436	207.436	M139B2
207.811	207.811	M139B3
208.186	208.186	M139B4
208.561	208.561	M140B1
208.936	208.936	M140B2
209.311	209.311	M140B3
209.686	209.686	M140B4
210.061	210.061	M141B1
210.436	210.436	M141B2
210.811	210.811	M141B3
211.186	211.186	M141B4
211.561	211.561	M142B1
211.936	211.936	M142B2
212.311	212.311	M142B3
212.686	212.686	M142B4
213.061	213.061	M143B1
213.436	213.436	M143B2
213.811	213.811	M143B3
214.186	214.186	M143B4
214.561	214.561	M144B1
214.936	214.936	M144B2
215.311	215.311	M144B3
215.686	215.686	M144B4
216.061	216.061	M145B1
216.436	216.436	M145B2
216.811	216.811	M145B3
217.186	217.186	M145B4
217.561	217.561	M146B1
217.936	217.936	M146B2
218.311	218.311	M146B3
218.686	218.686	M146B4
219.061	219.061	M147B1
219.436	219.436	M147B2
219.811	219.811	M147B3
220.186	220.186	M147B4
220.561	220.561	M148B1
220.936	220.936	M148B2
221.311	221.311	M148B3
221.686	221.686	M148B4
222.061	222.061	M149B1
222.436	222.436	M149B2
222.811	222.811	M149B3
223.186	223.186	M149B4
223.561	223.561	M150B1
223.936	223.936	M150B2
224.311	224.311	M150B3
224.686	224.686	M150B4
225.061	225.061	M151B1
225.436	225.436	M151B2
225.811	225.811	M151B3
226.186	226.186	M151B4
226.561	226.561	M152B1
226.936	226.936	M152B2
227.311	227.311	M152B3
227.686	227.686	M152B4
228.061	228.061	M153B1
228.436	228.436	M153B2
228.811	228.811	M153B3
229.186	229.186	M153B4
229.561	229.561	M154B1
229.936	229.936	M154B2
230.311	230.311	M154B3
230.686	230.686	M154B4
231.061	231.061	M155B1
231.436	231.436	M155B2
231.811	231.811	M155B3
232.186	232.186	M155B4
232.561	232.561	M156B1
232.936	232.936	M156B2
233.311	233.311	M156B3
233.686	233.686	M156B4
234.061	234.061	M157B1
234.436	234.436	M157B2
234.811	234.811	M157B3
235.186	235.186	M157B4
235.561	235.561	M158B1
235.936	235.936	M158B2
236.311	236.311	M158B3
236.686	236.686	M158B4
237.061	237.061	M159B1
237.436	237.436	M159B2
237.811	237.811	M159B3
238.186	238.186	M159B4
238.561	238.561	M160B1
238.936	238.936	M160B2
239.311	239.311	M160B3
239.686	239.686	M160B4
240.061	240.061	M161B1
240.436	240.436	M161B2
240.811	240.811	M161B3
241.186	241.186	M161B4
241.561	241.561	M162B1
241.936	241.936	M162B2
242.311	242.311	M162B3
242.686	242.686	M162B4
243.061	243.061	M163B1
243.436	243.436	M163B2
243.811	243.811	M163B3
244.186	244.186	M163B4
244.561	244.561	M164B1
244.936	244.936	M164B2
245.311	245.311	M164B3
245.686	245.686	M164B4
246.061	246.061	M165B1
246.436	246.436	M165B2
246.811	246.811	M165B3
247.186	247.186	M165B4
247.561	247.561	M166B1
247.936	247.936	M166B2
248.311	248.311	M166B3
248.686	248.686	M166B4
249.061	249.061	M167B1
249.436	249.436	M167B2
249.811	249.811	M167B3
250.186	250.186	M167B4
250.561	250.561	M168B1
250.936	250.936	M168B2
251.311	251.311	M168B3
251.686	251.686	M168B4
252.061	252.061	M169B1
252.436	252.436	M169B2
252.811	252.811	M169B3
253.186	253.186	M169B4
253.561	253.561	M170B1
253.936	253.936	M170B2
254.311	254.311	M170B3
254.686	254.686	M170B4
255.061	255.061	M171B1
255.436	255.436	M171B2
255.811	255.811	M171B3
256.186	256.186	M171B4
256.561	256.561	M172B1
256.936	256.936	M172B2
257.311	257.311	M172B3
257.686	257.686	M172B4
258.061	258.061	M173B1
258.436	258.436	M173B2
258.811	258.811	M173B3
259.186	259.186	M173B4
259.561	259.561	M174B1
259.936	259.936	M174B2
260.311	260.311	M174B3
260.686	260.686	M174B4
261.061	261.061	M175B1
261.436	261.436	M175B2
261.811	261.811	M175B3
262.186	262.186	M175B4
262.561	262.561	M176B1
262.936	262.936	M176B2
263.311	263.311	M176B3
263.686	263.686	M176B4
264.061	264.061	M177B1
264.436	264.436	M177B2
264.811	264.811	M177B3
265.186	265.186	M177B4
265.561	265.561	M178B1
265.936	265.936	M178B2
266.311	266.311	M178B3
266.686	266.686	M178B4
267.061	267.061	M179B1
267.436	267.436	M179B2
267.811	267.811	M179B3
268.186	268.186	M179B4
268.561	268.561	M180B1
268.936	268.936	M180B2
269.311	269.311	M180B3
269.686	269.686	M180B4
270.061	270.061	M181B1
270.436	270.436	M181B2
270.811	270.811	M181B3
271.186	271.186	M181B4
271.561	271.561	M182B1
271.936	271.936	M182B2
272.311	272.311	M182B3
272.686	272.686	M182B4
273.061	273.061	M183B1
273.436	273.436	M183B2
273.811	273.811	M183B3
274.186	274.186	M183B4
274.561	274.561	M184B1
274.936	274.936	M184B2
275.311	275.311	M184B3
275.686	275.686	M184B4
276.061	276.061	M185B1
276.436	276.436	M185B2
276.811	276.811	M185B3
277.186	277.186	M185B4
277.561	277.561	M186B1
277.936	277.936	M186B2
278.311	278.311	M186B3
278.686	278.686	M186B4
279.061	279.061	M187B1
279.436	279.436	M187B2
279.811	279.811	M187B3
280.186	280.186	M187B4
280.561	280.561	M188B1
280.936	280.936	M188B2
281.311	281.311	M188B3
281.686	281.686	M188B4
282.061	282.061	M189B1
282.436	282.436	M189B2
282.811	282.811	M189B3
283.186	283.186	M189B4
283.561	283.561	M190B1
283.936	283.936	M190B2
284.311	284.311	M190B3
284.686	284.686	M190B4
285.061	285.061	M191B1
285.436	285.436	M191B2
285.811	285.811	M191B3
286.186	286.186	M191B4
286.561	286.561	M192B1
286.936	286.936	M192B2
287.311	287.311	M192B3
287.686	287.686	M192B4
288.061	288.061	M193B1
288.436	288.436	M193B2
288.811	288.811	M193B3
289.186	289.186	M193B4
289.561	289.561	M194B1
289.936	289.936	M194B2
290.311	290.311	M194B3
290.686	290.686	M194B4
291.061	291.061	M195B1
291.436	291.436	M195B2
291.811	291.811	M195B3
292.186	292.186	M195B4
292.561	292.561	M196B1
292.936	292.936	M196B2
293.311	293.311	M196B3
293.686	293.686	M196B4
294.061	294.061	M197B1
294.436	294.436	M197B2
294.811	294.811	M197B3
295.186	295.186	M197B4
295.561	295.561	M198B1
295.936	295.936	M198B2
296.311	296.311	M198B3
296.686	296.686	M198B4
297.061	297.061	M199B1
297.436	297.436	M199B2
297.811	297.811	M199B3
298.186	298.186	M199B4
298.561	298.561	M200B1
298.936	298.936	M200B2
299.311	299.311	M200B3
299.686	299.686	M200B4
300.061	300.061	M201B1
300.436	300.436	M201B2
300.811	300.811	M201B3
301.186	301.186	M201B4
301.561	301.561	M202B1
301.936	301.936	M202B2
302.311	302.311	M202B3
302.686	302.686	M202B4
303.061	303.061	M203B1
303.436	303.436	M203B2
303.811	303.811	M203B3
304.186	304.186	M203B4
304.561	304.561	M204B1
304.936	304.936	M204B2
305.311	305.311	M204B3
305.686	305.686	M204B4
306.061	306.061	M205B1
306.436	306.436	M205B2
306.811	306.811	M205B3
307.186	307.186	M205B4
307.561	307.561	M206B1
307.936	307.936	M206B2
308.311	308.311	M206B3
308.686	308.686	M206B4
309.061	309.061	M207B1
309.436	309.436	M207B2
309.811	309.811	M207B3
310.186	310.186	M207B4
310.561	310.561	M208B1
310.936	310.936	M208B2
311.311	311.311	M208B3
311.686	311.686	M208B4
312.061	312.061	M209B1
312.436	312.436	M209B2
312.811	312.811	M209B3
313.186	313.186	M209B4
313.561	313.561	M210B1
313.936	313.936	M210B2
314.311	314.311	M210B3
314.686	314.686	M210B4
315.061	315.061	M211B1
315.436	315.436	M211B2
